feature,importance
tfidf_team,0.8583899140357971
cast_Jeremy Irons,0.8567685484886169
company_ARK,0.852200984954834
cast_Ajith Kumar,0.8409333229064941
cast_Eden Riegel,0.8395175933837891
tfidf_surrounded,0.8382339477539062
cast_Stanley Tucci,0.8371810913085938
tfidf_sacrifice,0.8365993499755859
cast_Anne Sofie Espersen,0.8344755172729492
cast_Chloë Grace Moretz,0.8321971893310547
company_Delta Films,0.8313431739807129
tfidf_search,0.8277645111083984
tfidf_witness,0.8273730278015137
cast_Camille Ligon,0.8262186050415039
tfidf_guard,0.8261759281158447
company_Hollywood Pictures,0.8261604309082031
tfidf_discovers,0.8234385251998901
cast_Teruyuki Kagawa,0.8209142684936523
tfidf_rest,0.8184609413146973
company_SHAC80 Film Company,0.8167190551757812
tfidf_aboard,0.8165022730827332
tfidf_alien,0.8159981369972229
tfidf_existence,0.8159464597702026
cast_Thomas Rosales Jr.,0.8144283294677734
tfidf_work,0.8118586540222168
company_Productions Voi,0.8087656497955322
tfidf_wasteland,0.8057336807250977
tfidf_makes,0.802170991897583
company_PolyGram Filmed Entertainment,0.8016517162322998
cast_Jamine Benitez,0.7999286651611328
company_HandMade Films,0.7986948490142822
tfidf_romance,0.7983906269073486
company_Faliro House Productions,0.7952499389648438
tfidf_cop,0.7943425178527832
tfidf_use,0.7935624122619629
tfidf_destroy,0.7934083938598633
tfidf_exotic,0.7890479564666748
tfidf_street,0.7837104797363281
cast_Nancy Cartwright,0.7830742001533508
company_Paramount,0.7825317978858948
company_Marvel Studios,0.78226637840271
tfidf_double,0.7818670272827148
cast_Brian Kinney,0.7813897132873535
tfidf_thing,0.7746754884719849
cast_Tara Strong,0.7739953994750977
tfidf_conflict,0.7732081413269043
cast_Anthony Daniels,0.7729001045227051
cast_Bob Okazaki,0.7715044021606445
company_Les Films des Tournelles,0.7708649635314941
company_42 Km Film,0.7693636417388916
cast_Felix Briegel,0.7664308547973633
cast_Mila Kunis,0.7662705183029175
tfidf_prevent,0.763256311416626
company_Demarest Films,0.7623662948608398
tfidf_writer,0.7622036933898926
cast_Ben Falcone,0.7563673257827759
cast_Jason Momoa,0.7520594596862793
tfidf_soldiers,0.7511808276176453
cast_James Gammon,0.7508053779602051
cast_Brad Pitt,0.7482872009277344
company_Denjin Zaborger Film Partners,0.7394510507583618
cast_Anthony Reynolds,0.7379741668701172
tfidf_centuries,0.7359905242919922
cast_Charan Raj,0.7291250228881836
cast_Benedict Wong,0.727686882019043
company_26 Films,0.7275004386901855
cast_A.M. Columbus,0.7240982055664062
tfidf_believe,0.724034309387207
cast_Akihiko Hirata,0.7237932682037354
tfidf_classic,0.723602294921875
cast_Joe Cash,0.7229862213134766
tfidf_forever,0.7229547500610352
company_Newcomm,0.7202358245849609
company_Avenging Conscience,0.7176837921142578
tfidf_memories,0.7161774635314941
tfidf_knew,0.7128695249557495
cast_Arisa Hoshiki,0.7114614248275757
company_Valhalla Motion Pictures,0.7108756899833679
tfidf_roll,0.7011046409606934
company_I88,0.6997675895690918
tfidf_transported,0.6994401812553406
tfidf_owner,0.6984291076660156
tfidf_maria,0.6983699798583984
company_CNC,0.6959271430969238
cast_Billy Bob Thornton,0.6913744211196899
cast_Philippe Duquesne,0.69134521484375
company_King,0.6904215812683105
tfidf_hungry,0.6884312629699707
company_Alcatraz Films,0.6875171661376953
cast_Miss Diss Lexia,0.6873960494995117
company_YNH Films,0.6873408555984497
cast_Barbara Werle,0.6846983432769775
company_IRS Media,0.6845197677612305
company_Avi Arad Productions,0.6832575798034668
company_Big Primpin Productions,0.6826319694519043
company_DC Films,0.6820354461669922
tfidf_threatens,0.681027889251709
cast_John Krasinski,0.6791256666183472
company_Bach Productions,0.6785717010498047
company_Heyday Films,0.6785507202148438
tfidf_vengeance,0.6772897243499756
tfidf_completely,0.6772232055664062
cast_Renny Harlin,0.6763825416564941
tfidf_local,0.6760405898094177
tfidf_aliens,0.6737332344055176
tfidf_haunted,0.673194169998169
company_Stage 6 Films,0.6711503267288208
cast_Ge Lijiang,0.6704540252685547
company_87Eleven,0.6701400279998779
company_New Form Digital,0.6688528060913086
cast_Amit Tandon,0.6662294864654541
tfidf_run,0.6654782295227051
tfidf_ago,0.6641079187393188
cast_Raymond Burr,0.6640663146972656
tfidf_hong,0.6638379096984863
company_Bhandarkar Entertainment,0.6637721061706543
cast_Vivek Oberoi,0.6627914905548096
cast_Alfred Hitchcock,0.6613688468933105
cast_Hughes,0.660245418548584
company_Keystone Pictures,0.6591873168945312
tfidf_hardcore,0.6587896347045898
cast_Oliver Cross,0.6579996347427368
cast_David Salles,0.6572952270507812
company_Maverick Films,0.6556147336959839
cast_Bernard Sell,0.652151346206665
cast_Jon Abrahams,0.6514828205108643
cast_Dorinda Clifton,0.6480713486671448
tfidf_far,0.6475937366485596
tfidf_espionage,0.6474614143371582
company_DEG,0.6409099102020264
cast_Alan Arkin,0.6379046440124512
company_Fuji Television Network,0.6373229026794434
tfidf_change,0.6357946395874023
tfidf_try,0.6348596811294556
company_Ingenious Media,0.631134033203125
tfidf_larry,0.6261732578277588
company_Centropolis Entertainment,0.6232955455780029
cast_Ben Cross,0.6212958097457886
company_Clover Films,0.6209859848022461
company_Eurowide Film Production,0.6192169189453125
cast_Jack Dylan Grazer,0.6132092475891113
tfidf_mysterious,0.6114007234573364
cast_Keith Anthony,0.6086257100105286
cast_Donald Trump,0.6079559326171875
company_RKO Radio Pictures,0.606501579284668
tfidf_caught,0.6050673723220825
cast_John Farley,0.6050256490707397
tfidf_died,0.6047308444976807
cast_David Harbour,0.6044402122497559
cast_Dave Payton,0.603156566619873
company_B. Iarden Producciones,0.6020506620407104
tfidf_country,0.6018909811973572
company_Cast N' Crew,0.6015324592590332
cast_Joseph Gordon,0.599355936050415
cast_David Morrissey,0.5981096029281616
tfidf_embark,0.5933145880699158
cast_Rashida Jones,0.5931699275970459
tfidf_rocky,0.5925502181053162
tfidf_boys,0.5911656022071838
tfidf_sets,0.589214026927948
company_Imaginarium Entertainment Group,0.5886129140853882
company_Annapurna Pictures,0.5855560302734375
cast_Ming,0.5831832885742188
company_Carolco Pictures,0.5802929401397705
cast_Ali Zafar,0.5742321014404297
tfidf_join,0.5738658905029297
company_Metropolitan Film Group,0.573073148727417
company_Warner Bros. Pictures,0.5725477933883667
cast_soon,0.5716900825500488
cast_Aarav Nafeez,0.5711183547973633
cast_Andra Day,0.5700435638427734
cast_Gary McCormack,0.5699901580810547
tfidf_winning,0.5668573379516602
tfidf_disturbed,0.5659732818603516
company_Get Lifted Film Company,0.5653080940246582
cast_Ken Watanabe,0.5648789405822754
tfidf_loses,0.5593507289886475
cast_Fiona Curzon,0.5583345890045166
company_Art Pictures Studio,0.5555281639099121
tfidf_need,0.5549716949462891
company_Bron Studios,0.5531047582626343
cast_Renji Ishibashi,0.5527113080024719
cast_Ben Stiller,0.5501701831817627
cast_Stephen Baldwin,0.5472828149795532
company_Film i Väst,0.5471878051757812
cast_Anni Krueger,0.5471618175506592
cast_Caren Pistorius,0.5444130897521973
company_Adafine Entertainment,0.5441055297851562
cast_Kunal Kapoor,0.5425593852996826
cast_joon,0.542060375213623
cast_Masatō Ibu,0.5413031578063965
cast_Annapoorna,0.5394060611724854
cast_Owen Wilson,0.5392141342163086
cast_Meryl Streep,0.5368127226829529
company_Intellectual Properties Worldwide,0.5365324020385742
company_3 Arts Entertainment,0.5359115600585938
company_Windsor Productions,0.5358908176422119
cast_Kazutoshi Yokoyama,0.5338191986083984
tfidf_hot,0.5329055786132812
cast_Stephen Merchant,0.5328264236450195
company_Night Light Films,0.5319252014160156
cast_seo,0.5299224853515625
tfidf_17,0.5267808437347412
cast_Barry Norton,0.525994062423706
cast_Winona Ryder,0.5250660181045532
tfidf_plot,0.5248203277587891
company_BNN,0.524707555770874
company_IDG China Media,0.5241484642028809
company_Brainstorming Films,0.5230293273925781
company_RCR Media Group,0.5219202041625977
cast_Ciarán Hinds,0.5177545547485352
cast_Tait Fletcher,0.5175447463989258
company_Jerry Bruckheimer Films,0.5172977447509766
cast_Finn Morgan,0.5172929763793945
cast_Sreejith Ravi,0.5172767639160156
cast_Liya Kebede,0.5171317458152771
cast_Adam Storke,0.5144486427307129
company_Women's Superstars United (WSU),0.513066828250885
tfidf_artist,0.5119435787200928
cast_Benicio del Toro,0.5086712837219238
tfidf_feels,0.5075069665908813
company_YBG Productions,0.5070514678955078
tfidf_ii,0.5067824721336365
tfidf_fights,0.5022425651550293
company_Automatik Entertainment,0.5021965503692627
company_Columbia Pictures,0.501930296421051
tfidf_end,0.5003616809844971
company_Alvernia Studios,0.49987220764160156
company_Baster Productions,0.49949121475219727
tfidf_chief,0.49750185012817383
cast_Gurpreet Ghuggi,0.4935851991176605
company_View Askew Productions,0.49037790298461914
cast_Billy Ray Cyrus,0.4864010810852051
cast_Mona Marshall,0.48592111468315125
tfidf_plane,0.48587989807128906
company_Broken Road Productions,0.485021710395813
company_APT Films,0.4843411445617676
tfidf_filmmakers,0.48425471782684326
tfidf_international,0.4830164909362793
tfidf_big,0.4802793264389038
cast_George Clooney,0.48004424571990967
cast_Arianna Snow,0.4784111976623535
tfidf_humankind,0.47519439458847046
tfidf_wrestlers,0.47515392303466797
cast_Jared Harris,0.47499263286590576
cast_Chris Pedersen,0.4714927673339844
cast_John Carpenter,0.47043368220329285
cast_eun,0.47010189294815063
tfidf_needs,0.46822643280029297
company_FilmTeknik,0.46759477257728577
cast_Andrea Haid,0.4662764072418213
company_Walt Disney Feature Animation,0.46622252464294434
cast_Jack Thibeau,0.4657607078552246
company_Bender,0.4653630256652832
company_Cruise/Wagner Productions,0.4647519588470459
company_Will Packer Productions,0.4644935131072998
cast_Jodie Foster,0.46328234672546387
cast_Danny DeVito,0.4631233215332031
cast_Anita Merritt,0.45827746391296387
tfidf_species,0.4577212631702423
cast_Macon McCalman,0.4577205777168274
cast_Donal Logue,0.4572772979736328
tfidf_body,0.4554300308227539
cast_Michael Caine,0.45490866899490356
cast_Remya Nambeesan,0.45144081115722656
company_Entertainment Events,0.45130109786987305
company_Bar Wrestling,0.4500765800476074
tfidf_talking,0.4463855028152466
cast_Tom Woodruff Jr.,0.446103572845459
company_B Digital,0.445799857378006
tfidf_attracts,0.44271183013916016
company_Gravier Productions,0.44248366355895996
company_Crossroads,0.4405956268310547
company_First National Pictures,0.43541908264160156
company_Bull Productions,0.4343681335449219
tfidf_right,0.4343615174293518
cast_Brian George,0.433626651763916
company_Battleplan Productions,0.4334099292755127
company_Fantastic Films,0.43160152435302734
cast_Javier Botet,0.4293026924133301
cast_Bernard Lee,0.42808079719543457
cast_Russell Crowe,0.42787015438079834
cast_Oscar Isaac,0.4271814525127411
company_Kim Ki Duk Film,0.4258706569671631
cast_Mel Gibson,0.42446863651275635
cast_Thurl Ravenscroft,0.4206113815307617
company_Footprint Entertainment,0.42026010155677795
company_China Dream Film Culture Industry,0.41964149475097656
company_TF1 Films Production,0.41919660568237305
company_Perfect World Pictures,0.4182863235473633
cast_Abhay Deol,0.41629213094711304
cast_Dwayne Johnson,0.4161989688873291
company_Escape Artists Motion Pictures,0.4130735397338867
tfidf_politician,0.40952253341674805
cast_Baxter Harris,0.40888071060180664
cast_Robert Downey Jr.,0.4078941345214844
cast_Woody Harrelson,0.4062269628047943
company_Jairaj Release,0.40616506338119507
company_Sevens Film Corporation,0.4053797721862793
cast_Akbar Abdi,0.4046342372894287
cast_Louise Lasser,0.4033684730529785
tfidf_king,0.4026390314102173
cast_Smith,0.4013141989707947
cast_Allen D. Sewall,0.40129613876342773
company_Enticing Entertainment,0.39872217178344727
cast_Arij Fatyma,0.39731287956237793
company_Dorje Film,0.39476823806762695
cast_Cynthia Savage,0.39353394508361816
company_EuropaCorp,0.39313191175460815
cast_Brian Schaeffer,0.3907014727592468
cast_Charles Napier,0.39058807492256165
tfidf_criminal,0.39034509658813477
company_Merchant Ivory Productions,0.3901236653327942
company_Propaganda Films,0.3890514373779297
company_Morgan Creek Productions,0.3886371850967407
company_Armory Films,0.38816046714782715
company_Cantinas Entertainment,0.3875610828399658
cast_Harry O'Reilly,0.38687968254089355
company_Dharma Productions,0.38620802760124207
tfidf_turned,0.38602322340011597
cast_Alan Caillou,0.3848896026611328
cast_Johnny Otto,0.3831903636455536
company_Good Machine,0.38243377208709717
company_Backup Media,0.37963056564331055
tfidf_intergender,0.3774399757385254
cast_Carlos Alazraqui,0.3763580322265625
tfidf_band,0.37595176696777344
tfidf_fashion,0.3737180233001709
company_01 Distribution,0.37247514724731445
company_Village Roadshow Pictures,0.37096261978149414
cast_mo,0.3700127601623535
company_CJ Entertainment,0.3694731891155243
company_Dexter Pictures,0.36740541458129883
company_2929 Productions,0.36576128005981445
cast_Adil Fayaz,0.3644237518310547
tfidf_tries,0.3640364706516266
tfidf_championship,0.3601536750793457
cast_Fernando Iglesias,0.3598747253417969
tfidf_british,0.35767844319343567
tfidf_deserted,0.3551950454711914
tfidf_lose,0.35451459884643555
cast_Ronan Summers,0.35438376665115356
cast_Denis Leary,0.3537481427192688
company_Gordonstreet Pictures,0.3525965213775635
company_Indecom Cinema,0.3524489402770996
cast_rae,0.3523678779602051
tfidf_ape,0.35019123554229736
tfidf_husband,0.344877153635025
tfidf_members,0.34439539909362793
company_Di Bonaventura Pictures,0.34127914905548096
cast_Song Young,0.34120655059814453
company_HOBAB,0.33913469314575195
tfidf_fresh,0.33815068006515503
company_UGC,0.3375720977783203
cast_Danny Mann,0.33697110414505005
cast_Chris Evans,0.33631086349487305
cast_No Min,0.33562564849853516
company_Bandeira Entertainment,0.334963321685791
tfidf_amy,0.3311445713043213
company_Alloy Entertainment,0.33076512813568115
company_Grey Entertainment,0.3306436538696289
cast_Orlando Bloom,0.3305605351924896
company_Creative Visions Productions,0.33004724979400635
tfidf_african,0.32996654510498047
company_Clifford Werber Productions,0.32996058464050293
tfidf_center,0.3298225402832031
company_Accelerated Entertainment,0.32561278343200684
cast_Sandra Beall,0.32512766122817993
company_Acemaker Movieworks,0.322965145111084
company_Australian Film Finance Corporation,0.32295918464660645
tfidf_hard,0.32278913259506226
company_Vijay Antony Film Corporation,0.3227722644805908
tfidf_lawyer,0.32209157943725586
tfidf_million,0.31703507900238037
cast_Akira Takarada,0.31676775217056274
tfidf_medical,0.3160001039505005
company_Capitol Films,0.3139491081237793
cast_Megumi Hayashibara,0.3134324550628662
company_Miramax,0.31282520294189453
cast_Brande Roderick,0.31238341331481934
tfidf_nation,0.3116488456726074
cast_Nia Vardalos,0.30885177850723267
cast_Will Patton,0.3082306981086731
company_LTBL Productions,0.30657196044921875
cast_Carrie Daumery,0.30515098571777344
tfidf_reunites,0.30501246452331543
cast_Caitríona Balfe,0.3026312589645386
cast_Anders Randolf,0.2982914447784424
company_Bakshi Productions,0.2974187135696411
company_David Merrick Productions,0.29715609550476074
tfidf_second,0.297041654586792
tfidf_astronaut,0.29621410369873047
cast_Aki Omoshaybi,0.296205997467041
company_Chris Brinker Productions,0.29416894912719727
cast_Hou Yong,0.29377543926239014
tfidf_tough,0.29220908880233765
company_Studio Rock,0.29091548919677734
company_Handle Productions,0.2906513214111328
cast_Abigail Adams,0.2894101142883301
cast_Agata Gotova,0.28742319345474243
company_Savoy Pictures,0.28520679473876953
company_Copa del Oro,0.2848207950592041
tfidf_case,0.2822608947753906
cast_Kevin James,0.28059232234954834
company_Quantum Films [in],0.28029680252075195
company_Melampo Cinematografica,0.2795714735984802
cast_Aleksandr Kuznetsov,0.279549777507782
company_Imagine Entertainment,0.2771075963973999
company_Fuqua Films,0.27284812927246094
company_Mandate International,0.2693147659301758
cast_A.K. Hangal,0.26640796661376953
company_Silver Screen Partners IV,0.2647688388824463
cast_Jessie Royce Landis,0.2623469829559326
company_Alphaville Films,0.2621966600418091
tfidf_fbi,0.261366605758667
company_DNEG,0.26082271337509155
company_Orange Sky Golden Harvest,0.2605719566345215
tfidf_hall,0.2599763870239258
company_Hera Productions,0.2592529058456421
cast_Nicole Matthias,0.2577495574951172
cast_Rick Cataldo,0.25746917724609375
company_Kingfisher Films,0.25718969106674194
cast_Tommy Lee Jones,0.2565850019454956
company_Sithara Entertainments,0.2558939456939697
cast_Austin Lewis,0.2552201747894287
tfidf_singh,0.25070685148239136
company_Red Right Hand,0.2504868507385254
cast_Jessica Cricks,0.25002503395080566
company_Siera Film,0.2491006851196289
company_42,0.24614429473876953
cast_Kim Young,0.24556398391723633
tfidf_tournament,0.24555373191833496
company_Ealing Studios,0.24512600898742676
company_Pro,0.24251937866210938
cast_Sam Rockwell,0.24191537499427795
cast_Alan Tudyk,0.2344585657119751
company_Hal Wallis Productions,0.23344182968139648
tfidf_leads,0.23304593563079834
company_Fox Searchlight Pictures,0.23198038339614868
company_Universal International Pictures,0.23123693466186523
tfidf_tech,0.22865545749664307
company_Göksel Film,0.22678408026695251
company_Cannon Group,0.22450625896453857
cast_Naomie Harris,0.22388315200805664
cast_Chloe Coleman,0.22311639785766602
cast_Tibor Feldman,0.2209862470626831
company_Lorimar Productions,0.21982717514038086
tfidf_bomb,0.21904222667217255
company_Touchstone Pictures,0.21896672248840332
company_Latent Image Productions Pty. Ltd.,0.21707427501678467
cast_Arnold Chon,0.21683406829833984
company_20th Century Fox Animation,0.2152336835861206
company_Avery Pix,0.21425509452819824
company_Tyler Perry Studios,0.21337270736694336
company_Cattleya,0.21321725845336914
company_Latitude Productions,0.21120476722717285
company_FoxTrot Productions,0.20890283584594727
cast_Cade Woodward,0.20813798904418945
company_Before the Door Pictures,0.20790904760360718
cast_John C. Reilly,0.20775741338729858
company_Epic Productions,0.20482218265533447
company_Boyana Film Studios,0.20341992378234863
tfidf_blue,0.20339298248291016
company_Apipoulaï,0.20278316736221313
company_Mandragora,0.20232582092285156
company_Barefoot Films,0.200065016746521
company_Ring 0 Production Group,0.19995617866516113
company_Amen Ra Films,0.19935858249664307
cast_Adam LeFevre,0.1985480785369873
tfidf_enlists,0.19733142852783203
company_Celluloid Dreams,0.19450950622558594
tfidf_stone,0.1943976879119873
company_Macari/Edelstein,0.19064722955226898
company_BET Films,0.18958139419555664
company_1984 Private Defense Contractors,0.18951940536499023
company_Treehouse Pictures,0.18716686964035034
company_Cinétel,0.18658137321472168
company_Bondesen,0.18645095825195312
company_Eyetronics,0.1833200454711914
company_Lakeshore Entertainment,0.18277359008789062
company_Globus Productions,0.1817493438720703
cast_Rosamund Pike,0.18166399002075195
company_Infinitum Nihil,0.1813104748725891
company_JOY,0.1802959442138672
tfidf_combat,0.17736053466796875
cast_Amir Hisham Ouazzani,0.17579030990600586
company_John Wells Productions,0.17571139335632324
cast_Jo Hyun,0.1752614974975586
cast_Anika Pavel,0.17486625909805298
company_ARTE France Cinéma,0.17441028356552124
company_Working Title Films,0.1731433868408203
company_Corazon Hayagriva,0.17301827669143677
company_Topcraft,0.17231905460357666
cast_Lori Heuring,0.1722254753112793
company_AN Entertainment Pvt. Ltd,0.1717824935913086
company_Davis Entertainment,0.16798067092895508
cast_Abhi Sinha,0.16779470443725586
cast_Allan Steele,0.16738009452819824
company_Lascaux Films,0.16711664199829102
tfidf_terror,0.1646890938282013
company_DreamWorks Pictures,0.16302306950092316
company_AFPI,0.1597980260848999
cast_Alexey Golousenko,0.1587986946105957
tfidf_1st,0.1587972640991211
tfidf_desert,0.15869808197021484
cast_Aspyn Rose,0.15840838849544525
company_Emperor Film Production,0.1583123654127121
tfidf_nazi,0.15676839649677277
company_Alta Vista Productions,0.15607047080993652
cast_Kim Min,0.1538752019405365
company_Big Talk Productions,0.15235090255737305
cast_Chloë Sevigny,0.15225625038146973
company_ARD,0.15058326721191406
company_Batingaw Film Productions,0.15038299560546875
company_30WEST,0.15006780624389648
cast_Aedin Mincks,0.1491861343383789
cast_Anthony Ireland,0.14877939224243164
cast_Eli Wallach,0.14877581596374512
cast_David Rasche,0.14789307117462158
cast_Will Ferrell,0.14696717262268066
company_TriStar Pictures,0.14687444269657135
cast_woo,0.14683319628238678
company_Platinum Dunes,0.14568331837654114
company_Dickhouse Productions,0.14483046531677246
tfidf_mental,0.1445474624633789
company_Lorimar Film Entertainment,0.14006733894348145
company_Brad Zions Films,0.13990020751953125
cast_Brianna Rae Sparrey,0.13726806640625
cast_Chubby Checker,0.13678932189941406
company_Hal Lieberman Company,0.13370871543884277
company_Concorde Pictures,0.1333756446838379
company_Kirschenbaum Films,0.13189208507537842
tfidf_guests,0.12995123863220215
company_TOHO,0.12952393293380737
company_Mayer British Studios,0.12947845458984375
company_Artémis Productions,0.12852779030799866
company_BBC,0.12744712829589844
company_Beech Hill Films,0.1268947720527649
cast_Boris Karloff,0.12383079528808594
company_Canadian Film Development Corporation (CFDC),0.12246084213256836
tfidf_previous,0.12165391445159912
company_Suomen Filmiteollisuus SF (II),0.12155818939208984
company_Associated General Films,0.12115167081356049
company_EFVE,0.12047004699707031
company_Feingold Productions,0.11961445212364197
company_Alpes Cinéma,0.11947774887084961
tfidf_collision,0.11934208869934082
company_Cloud Eight Films,0.11798256635665894
cast_Patricia Parker,0.11772918701171875
company_Toho,0.11675715446472168
cast_Ieva Andrejevaitė,0.11616969108581543
tfidf_30,0.11594587564468384
cast_Asha Sarath,0.11530685424804688
company_Amazon Studios,0.11441969871520996
tfidf_point,0.11429154872894287
tfidf_sentence,0.11399984359741211
company_Bellatrix,0.10941720008850098
company_Celluloid Dreams Productions,0.10834512114524841
company_Dylan Sellers Productions,0.10615729540586472
company_Kinowelt Filmproduktion,0.1059725284576416
tfidf_trail,0.10497760772705078
company_Canadian Film or Video Production Tax Credit (CPTC),0.10426044464111328
cast_Sarah Padden,0.10391765832901001
cast_Mayilsamy,0.10383409261703491
cast_Patrick Kilpatrick,0.10258090496063232
company_3 Marys Entertainment,0.10202646255493164
company_Blinding Edge Pictures,0.10188055038452148
company_Insomnia Entertainment,0.10093498229980469
company_LStar Capital,0.10029220581054688
company_The Weinstein Company,0.10018669068813324
company_Cineplex,0.0988626480102539
tfidf_nice,0.09863734245300293
cast_Julianne Moore,0.09840941429138184
company_A Bigger Boat,0.09734618663787842
company_Paramount Players,0.09725534915924072
company_Pit Bull Productions,0.0970490574836731
cast_Danny Borzage,0.09564322233200073
company_RatPac Entertainment,0.09412503242492676
company_Alliance Entertainment,0.09371352195739746
company_Indus Takies,0.09249919652938843
tfidf_interview,0.09213781356811523
company_Cine1 Studios,0.09131330251693726
cast_Bob Balaban,0.09110254049301147
company_Eskwad,0.09007835388183594
company_Delphi IV Productions,0.08995628356933594
company_Dark Castle Entertainment,0.0896906852722168
cast_Philip Arditti,0.08930990099906921
company_Viacom18 Studios,0.08420562744140625
cast_Bridgette Wilson,0.08415818214416504
company_IES Pino Manso,0.082949697971344
company_Zanuck/Brown Productions,0.08244013786315918
cast_Crystal Rose,0.08213043212890625
company_Gimme Five Films,0.0811002254486084
cast_Nikitin Dheer,0.079414963722229
company_American Empirical Pictures,0.07753360271453857
company_Gaumont Columbia Tristar Films,0.07379007339477539
cast_Anthony Wong,0.07375240325927734
company_Pro Wrestling eXpress,0.07239818572998047
company_Jehan Films,0.07235956192016602
company_Opus Penta,0.07125377655029297
company_Focus Features,0.07033085823059082
cast_Jung Yi,0.06972408294677734
cast_Tony Todd,0.0674142837524414
company_Famous Films (II),0.06740383803844452
tfidf_chris,0.06697726249694824
cast_Aba Arthur,0.06414508819580078
company_IRK Films,0.0633317232131958
company_Bavaria Film,0.06218135356903076
cast_Akira Yamanouchi,0.061983346939086914
cast_Daniel Craig,0.06168085336685181
company_KW Films,0.06149482727050781
tfidf_adult,0.060490965843200684
company_S Pictures,0.05952262878417969
cast_Fahad Mustafa,0.05869680643081665
company_Arka Media Works,0.05764412879943848
cast_Abdul Aziz Jamal,0.05732005834579468
cast_Chuck Hamilton,0.05569843947887421
cast_Ali Rizvi,0.055617570877075195
company_Atmosphere Entertainment MM,0.05503612756729126
cast_Artur Smolyaninov,0.054218292236328125
cast_Barry McEvoy,0.0522117018699646
tfidf_martin,0.05210447311401367
cast_Al Fann,0.05133509635925293
company_Forward Movement,0.05123329162597656
company_Open Road Films,0.05044698715209961
company_Agatha Christie Limited,0.05026242509484291
company_Brayne Studios,0.04955339431762695
cast_David Spade,0.04945647716522217
tfidf_youth,0.048833414912223816
company_Applied Action,0.048795223236083984
cast_Aritra Dutta Banik,0.048369407653808594
company_Axel Films,0.04769712686538696
cast_Assen Blatechki,0.047630518674850464
company_40 Acres and a Mule Filmworks,0.04720558971166611
company_Ayngaran International,0.04578418657183647
company_Scott Rudin Productions,0.044279664754867554
company_Amblin Partners,0.04427509009838104
company_Excel Entertainment,0.04425732418894768
company_Spyglass Entertainment,0.043752193450927734
company_Bright,0.04366810619831085
company_Guy Walks into a Bar Productions,0.04331398010253906
company_Imaginary Forces,0.04284477233886719
company_Anonymous Content,0.042273107916116714
tfidf_north,0.04062485694885254
cast_Kevin Parker,0.04023204743862152
company_Enjoy Movies,0.03880500793457031
cast_Al Hopson,0.03691840171813965
cast_Kanwaljit Singh,0.03360873460769653
company_Anka Film,0.03353464603424072
company_A24,0.028989315032958984
cast_Anaitha Nair,0.028392553329467773
cast_Frank O'Connor,0.027841269969940186
company_Lama Films,0.027656078338623047
company_Bad Robot,0.02759457379579544
company_Baldwin/Cohen Productions,0.02711358666419983
company_Hérodiade,0.02595973014831543
company_Across the River Productions,0.02551424503326416
tfidf_corporate,0.024341583251953125
cast_David Love,0.024310588836669922
company_Atmo Production,0.024023257195949554
cast_Irving Bacon,0.023037761449813843
company_ONF | NFB,0.02219367027282715
company_Callahan Filmworks,0.021267546340823174
company_Bend It Films,0.019562244415283203
cast_Ana Alicia,0.018738508224487305
company_MC Productions,0.018674850463867188
cast_Nayyar Ejaz,0.017787929624319077
company_American International Pictures,0.017321109771728516
cast_Alice Ghostley,0.016507506370544434
company_Yash Raj Films,0.01646016538143158
company_Conundrum Entertainment,0.015511780977249146
company_CTB Film Company,0.014945507049560547
company_Morra Brezner Steinberg and Tenenbaum Entertainment (MBST),0.014413833618164062
company_Filmwala Pictures,0.013159394264221191
company_Davis Films,0.013124428689479828
cast_Daisuke Katō,0.01302194595336914
cast_Ali Cobrin,0.011736541986465454
cast_Kevin LaRosa Jr.,0.01131528802216053
company_CAC Entertainment,0.01067495346069336
company_Anurag Kashyap Films,0.010419249534606934
company_Walter Wanger Productions,0.00963979959487915
company_NVSH Productions,0.008857816457748413
company_Caballo Films,0.008571028709411621
company_Casual Friday Productions,0.008149117231369019
company_Last Picture Show Productions,0.007028102874755859
company_3Foot7,0.006972260773181915
company_Esperanto Filmoj,0.006657600402832031
company_Atlantic Films,0.006264925003051758
cast_Alex C. Riley Hughes,0.005122482776641846
company_Walt Disney Productions,0.004488945007324219
cast_Melissa Leo,0.0034540612250566483
company_Concord Productions Inc.,0.0029854774475097656
cast_Gordon Pinsent,0.0023204218596220016
company_Dago Productions,0.0007994174957275391
cast_Adrian Titieni,0.00036209821701049805
